"","STABBR","RELAFFIL","TUITIONFEE_IN","WDRAW_ORIG_YR2_RT","LO_INC_WDRAW_ORIG_YR2_RT"
"1191","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1192","IA","NULL","NULL","0.298245614035","PrivacySuppressed"
"1193","IA","NULL","NULL","0.35","PrivacySuppressed"
"1194","IA","30","32886","0.067448680352","PrivacySuppressed"
"1195","IA","39","41020","0.06170212766","PrivacySuppressed"
"1196","IA","NULL","27530","0.347222222222","PrivacySuppressed"
"1197","IA","NULL","4656","0.425110132159","0.455882352941"
"1198","IA","30","17600","0.149635036496","0.189189189189"
"1199","IA","71","30490","0.117073170732","PrivacySuppressed"
"1200","IA","30","30582","0.086448598131","0.119658119658"
"1201","CA","NULL","11248","0.4879620934","0.520817822576"
"1202","IA","NULL","5213","0.376175548589","0.413284132841"
"1203","IA","NULL","8699","0.123966942149","0.156312625251"
"1204","IA","49","30200","0.098639455782","PrivacySuppressed"
"1205","IA","NULL","5180","0.418067226891","0.487341772152"
"1206","IA","NULL","5910","0.283911671924","0.377192982456"
"1207","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1208","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1209","IA","NULL","9096","PrivacySuppressed","PrivacySuppressed"
"1210","IA","NULL","NULL","0.205673758865","0.222222222222"
"1211","IA","30","30016","0.081413210445","0.123376623377"
"1212","IA","79","20440","PrivacySuppressed","PrivacySuppressed"
"1213","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1214","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1215","IA","71","37663","0.071960297767","PrivacySuppressed"
"1216","IA","NULL","5400","0.487692307692","0.561797752809"
"1217","IA","NULL","5664","0.359030837004","0.417061611374"
"1218","IA","NULL","NULL","0.214285714286","PrivacySuppressed"
"1219","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1220","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1221","IA","NULL","29600","0.274740484429","0.314121037464"
"1222","IA","NULL","21664","0.244966442953","0.303317535545"
"1223","IA","39","39730","0.086075949367","PrivacySuppressed"
"1224","IA","39","NULL","NULL","NULL"
"1225","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1226","IA","NULL","4200","0.536637931034","0.579746835443"
"1227","IA","65","25000","0.314990512334","0.348416289593"
"1228","KS","NULL","3584","0.428037383178","0.509293680297"
"1229","KS","71","28960","0.216386554622","0.295454545455"
"1230","KS","NULL","3456","0.413744740533","0.447802197802"
"1231","KS","30","28480","0.079326923077","PrivacySuppressed"
"1232","KS","39","26922","0.173228346457","0.294871794872"
"1233","KS","99","27720","0.152046783626","PrivacySuppressed"
"1234","KS","NULL","15400","0.4","PrivacySuppressed"
"1235","KS","NULL","2940","0.440456769984","0.481012658228"
"1236","KS","64","17240","0.44061302682","0.515625"
"1237","KS","NULL","3030","0.356870229008","0.408602150538"
"1238","KS","NULL","2304","0.363247863248","0.442748091603"
"1239","KS","NULL","3450","0.389312977099","0.428571428571"
"1240","KS","NULL","2945","0.437434279706","0.521653543307"
"1241","KS","NULL","2130","0.416666666667","0.433179723502"
"1242","KS","30","7140","0.452830188679","0.506666666667"
"1243","KS","NULL","6345","0.210789210789","0.301282051282"
"1244","KS","NULL","6040","0.306976744186","0.326923076923"
"1245","KS","NULL","5009","0.241570635937","0.276422764228"
"1246","KS","65","17720","0.239436619718","PrivacySuppressed"
"1247","KS","NULL","27565","0.22193877551","0.274074074074"
"1248","KS","NULL","2820","0.431261770245","0.521739130435"
"1249","KS","NULL","3072","0.376","0.411940298507"
"1250","KS","NULL","480","0.427419354839","0.467105263158"
"1251","KS","NULL","NULL","0.182795698925","PrivacySuppressed"
"1252","KS","69","26318","0.128342245989","PrivacySuppressed"
"1253","KS","NULL","3057","0.411444141689","0.452261306533"
"1254","KS","NULL","3072","0.387723387723","0.434108527132"
"1255","KS","NULL","3904","0.41975308642","0.481081081081"
"1256","KS","NULL","2790","0.453141453141","0.484224082421"
"1257","MO","NULL","NULL","0.178098676294","0.200964630225"
"1258","KS","NULL","3248","0.496167247387","0.535569105691"
"1259","KS","57","7640","PrivacySuppressed","PrivacySuppressed"
"1260","KS","NULL","10824","0.147350993377","0.186813186813"
"1261","KS","30","29200","0.168831168831","0.168421052632"
"1262","KS","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1263","KS","NULL","10135","0.140650406504","0.216129032258"
"1264","KS","71","28980","0.115702479339","PrivacySuppressed"
"1265","KS","NULL","6912","0.295719844358","0.383426966292"
"1266","KS","NULL","2940","0.374269005848","0.40350877193"
"1267","KS","NULL","6030","0.294326241135","0.323076923077"
"1268","KS","48","15418","0.208791208791","PrivacySuppressed"
"1269","KS","58","27823","0.204651162791","0.285714285714"
"1270","KS","59","29670","0.167741935484","0.201298701299"
"1271","KS","NULL","4692","0.321041214751","0.4"
"1272","KS","NULL","6019","0.232484076433","0.237179487179"
"1273","KS","NULL","NULL","0.286585365854","0.350649350649"
"1274","KS","52","28550","0.26282853567","0.293785310734"
"1275","KS","52","NULL","0.26282853567","0.293785310734"
"1276","KS","NULL","7100","0.242097701149","0.332599118943"
"1277","KS","NULL","3392","0.325635103926","0.395833333333"
"1278","KS","30","27720","0.125475285171","0.20652173913"
"1279","KS","NULL","7080","PrivacySuppressed","PrivacySuppressed"
"1280","KS","NULL","3008","0.355704697987","0.318181818182"
"1281","KS","71","28750","0.182767624021","PrivacySuppressed"
"1282","KS","NULL","24985","0.153846153846","0.230769230769"
"1283","KS","43","27220","0.153256704981","0.197368421053"
"1284","KS","NULL","7978","0.295719844358","0.383426966292"
"1285","KS","NULL","7323","0.431322207959","0.464150943396"
"1286","KS","NULL","8432","0.208505833647","0.261744966443"
"1287","KS","NULL","NULL","0.351735015773","0.37109375"
"1288","KY","NULL","11550","0.200956937799","0.233766233766"
"1289","KY","NULL","29500","0.185983827493","0.308510638298"
"1290","KY","42","NULL","PrivacySuppressed","PrivacySuppressed"
"1291","KY","NULL","4080","0.542424242424","0.586608442504"
"1292","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1293","KY","30","40750","0.154589371981","0.239520958084"
"1294","KY","NULL","25760","0.180722891566","0.163179916318"
"1295","KY","NULL","NULL","0.35046728972","PrivacySuppressed"
"1296","KY","NULL","4080","0.513392857143","0.529255319149"
"1297","KY","30","21550","0.225433526012","0.264150943396"
"1298","KY","75","25400","0.306684141547","0.389830508475"
"1299","KY","NULL","4160","0.553398058252","0.602955665025"
"1300","KY","66","40500","0.081196581197","PrivacySuppressed"
"1301","KY","75","9020","0.477272727273","PrivacySuppressed"
"1302","KY","NULL","NULL","0.361344537815","0.380281690141"
"1303","KY","NULL","NULL","0.170800450958","0.191275167785"
"1304","KY","54","23000","0.199724517906","0.245161290323"
"1305","KY","NULL","9366","0.294247787611","0.35"
"1306","KY","NULL","4080","0.593802816901","0.641255605381"
"1307","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1308","KY","54","37160","0.157509157509","0.263888888889"
"1309","KY","NULL","NULL","0.371428571429","PrivacySuppressed"
"1310","KY","NULL","4080","0.59565807327","0.645328719723"
"1311","KY","NULL","NULL","0.377622377622","0.448717948718"
"1312","KY","NULL","4080","0.530201342282","0.576923076923"
"1313","KY","NULL","4080","0.458933107536","0.476885644769"
"1314","KY","NULL","4160","0.587431693989","0.618181818182"
"1315","KY","NULL","NULL","0.293785310734","PrivacySuppressed"
"1316","KY","NULL","14886","0.5","0.525054466231"
"1317","KY","78","7760","PrivacySuppressed","PrivacySuppressed"
"1318","KY","NULL","8184","0.253086419753","0.28"
"1319","KY","71","25070","0.22433460076","0.325842696629"
"1320","KY","NULL","11942","0.14048803601","0.193934557063"
"1321","KY","48","19256","0.204081632653","0.260273972603"
"1322","KY","61","NULL","PrivacySuppressed","PrivacySuppressed"
"1323","KY","71","24246","0.254421768707","0.278350515464"
"1324","KY","NULL","22919","NULL","NULL"
"1325","KY","NULL","11264","0.209810126582","0.251171508903"
"1326","KY","66","NULL","NULL","NULL"
"1327","KY","NULL","4080","0.5","0.569915254237"
"1328","KY","NULL","4080","0.527184466019","0.557486631016"
"1329","KY","61","23950","0.231543624161","0.277027027027"
"1330","KY","NULL","8950","0.25514816675","0.315673289183"
"1331","KY","NULL","8820","0.227971311475","0.312182741117"
"1332","KY","NULL","4160","0.53108348135","0.559183673469"
"1333","KY","NULL","9744","0.251141552511","0.29224229543"
"1334","KY","NULL","15000","0.455252918288","0.492682926829"
"1335","KY","NULL","4080","0.571533923304","0.609860664523"
"1336","KY","66","20338","0.249443207127","0.329588014981"
"1337","KY","NULL","4080","0.598967297762","0.632584269663"
"1338","KY","NULL","NULL","0.094270228417","0.080089643784"
"1339","KY","NULL","NULL","0.309904153355","0.335789473684"
"1340","KY","NULL","NULL","0.329749103943","0.341354723708"
"1341","KY","NULL","NULL","0.314049586777","0.342553191489"
"1342","KY","NULL","NULL","0.32474701012","0.361881785283"
"1343","KY","NULL","4080","0.612156295224","0.654174884944"
"1344","KY","NULL","4080","0.561160151324","0.617792421746"
"1345","KY","75","18860","NULL","NULL"
"1346","KY","30","24000","0.230337078652","0.310344827586"
"1347","KY","NULL","20400","NULL","NULL"
"1348","KY","NULL","25950","0.455","0.5"
"1349","KY","30","30270","0.156862745098","PrivacySuppressed"
"1350","KY","61","37290","0.061452513966","PrivacySuppressed"
"1351","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1352","KY","71","26080","0.225255972696","0.289855072464"
"1353","KY","NULL","10202","0.258853288364","0.333808844508"
"1354","LA","NULL","4089","0.349609375","0.348519362187"
"1355","LA","NULL","NULL","0.404347826087","PrivacySuppressed"
"1356","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1357","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1358","LA","NULL","4079","0.479493164388","0.499555950266"
"1359","LA","NULL","NULL","0.417142857143","PrivacySuppressed"
"1360","LA","71","35900","0.150793650794","PrivacySuppressed"
"1361","LA","NULL","NULL","0.533333333333","PrivacySuppressed"
"1362","LA","NULL","NULL","0.130977130977","PrivacySuppressed"
"1363","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1364","LA","NULL","4079","0.53487915111","0.560395036718"
"1365","LA","NULL","9685","0.2734375","PrivacySuppressed"
"1366","LA","NULL","NULL","0.535714285714","PrivacySuppressed"
"1367","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1368","LA","71","17917","0.203007518797","0.238095238095"
"1369","LA","NULL","4175","0.445047489824","0.461946902655"
"1370","LA","NULL","7435","0.275061124694","0.291245791246"
"1371","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1372","LA","NULL","10575","0.261421319797","0.301801801802"
"1373","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1374","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1375","LA","NULL","NULL","0.044280442804","PrivacySuppressed"
"1376","LA","NULL","6668","0.334355828221","0.376093294461"
"1377","LA","NULL","11374","0.157002912364","0.209492635025"
"1378","LA","NULL","4392","0.423212192263","0.454166666667"
"1379","LA","NULL","7166","0.297458893871","0.338624338624"
"1380","LA","NULL","NULL","0.261538461538","PrivacySuppressed"
"1381","LA","NULL","NULL","0.096774193548","PrivacySuppressed"
"1382","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1383","LA","75","16000","0.206349206349","0.206896551724"
"1384","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1385","LA","NULL","9645","0.193720774883","0.230125523013"
"1386","LA","30","39492","0.165480427046","0.230337078652"
"1387","LA","NULL","7920","0.312310030395","0.344290657439"
"1388","LA","NULL","8484","0.235697940503","0.258890469417"
"1389","LA","75","8040","NULL","NULL"
"1390","LA","NULL","7886","0.262333594362","0.321626617375"
"1391","LA","NULL","8470","0.196804647785","0.235294117647"
"1392","LA","NULL","2976","0.337186897881","0.341463414634"
"1393","LA","30","NULL","NULL","NULL"
"1394","LA","NULL","7921","0.240094618569","0.264434180139"
"1395","LA","30","13220","0.220338983051","0.239436619718"
"1396","LA","30","12764","0.189701897019","0.210526315789"
"1397","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1398","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1399","LA","NULL","NULL","0.484848484848","PrivacySuppressed"
"1400","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1401","LA","NULL","NULL","0.192553810355","0.217866909754"
"1402","LA","30","17868","PrivacySuppressed","PrivacySuppressed"
"1403","LA","NULL","NULL","0.193548387097","0.219101123596"
"1404","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1405","LA","NULL","3966","0.493617021277","0.494535519126"
"1406","LA","NULL","16694","0.284044418469","0.30852567122"
"1407","LA","NULL","4185","0.59347826087","0.605517241379"
"1408","LA","NULL","NULL","0.446428571429","PrivacySuppressed"
"1409","LA","NULL","8153","0.285714285714","0.311418685121"
"1410","LA","NULL","8666","0.323550465283","0.345847554039"
"1411","LA","NULL","6421","0.283980582524","0.299382716049"
"1412","LA","NULL","4184","0.42242703533","0.429672447013"
"1413","LA","NULL","9888","0.185324553151","0.216876971609"
"1414","LA","NULL","4103","0.599469496021","0.621835443038"
"1415","LA","NULL","52960","0.151658767773","0.2416918429"
"1416","LA","30","23606","0.141538461538","0.169934640523"
"1417","LA","NULL","2946","0.539325842697","0.519230769231"
"1418","ME","NULL","12475","0.407580952381","0.441092394079"
"1419","ME","NULL","43542","0.181818181818","PrivacySuppressed"
"1420","ME","NULL","52042","PrivacySuppressed","PrivacySuppressed"
"1421","ME","NULL","NULL","0.502673796791","0.516393442623"
"1422","ME","NULL","51848","PrivacySuppressed","PrivacySuppressed"
"1423","ME","NULL","11506","0.155844155844","PrivacySuppressed"
"1424","ME","NULL","3660","0.483407079646","0.521897810219"
"1425","ME","NULL","53120","PrivacySuppressed","PrivacySuppressed"
"1426","ME","NULL","3747","0.534017971759","0.529002320186"
"1427","ME","NULL","3757","0.401769911504","0.472891566265"
"1428","ME","NULL","22775","PrivacySuppressed","PrivacySuppressed"
"1429","ME","NULL","7808","0.405959031657","0.424846625767"
"1430","ME","NULL","9458","0.214","0.320224719101"
"1431","ME","NULL","7965","0.247191011236","0.286956521739"
"1432","ME","NULL","7680","0.392670157068","0.411214953271"
"1433","ME","NULL","10902","0.186335403727","0.255555555556"
"1434","ME","NULL","13278","0.100401606426","PrivacySuppressed"
"1435","ME","NULL","7885","0.366795366795","0.486725663717"
"1436","ME","NULL","36530","0.065250379363","0.12213740458"
"1437","ME","NULL","3681","0.416666666667","0.455696202532"
"1438","ME","NULL","NULL","0.32474701012","0.361881785283"
"1439","ME","NULL","34050","0.213333333333","PrivacySuppressed"
"1440","ME","30","34610","0.1525","0.2"
"1441","ME","NULL","NULL","0.16403785489","0.178010471204"
"1442","ME","NULL","3710","0.499716713881","0.515640766902"
"1443","ME","NULL","8638","0.219928825623","0.233494363929"
"1444","ME","NULL","26110","0.23046875","0.36170212766"
"1445","ME","NULL","28350","0.203703703704","0.280701754386"
"1446","ME","NULL","3636","0.551948051948","0.5625"
"1447","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1448","MD","NULL","3940","0.39603960396","0.434988179669"
"1449","MD","NULL","4646","0.46354679803","0.512704174229"
"1450","MD","NULL","NULL","0.305164319249","PrivacySuppressed"
"1451","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1452","MD","NULL","NULL","0.614035087719","PrivacySuppressed"
"1453","MD","NULL","3074","0.592156862745","0.60182767624"
"1454","MD","NULL","8824","0.222347629797","0.228260869565"
"1455","MD","NULL","8064","0.309160305344","0.346416382253"
"1456","MD","NULL","24788","0.176470588235","PrivacySuppressed"
"1457","MD","NULL","4005","0.520282186949","0.539473684211"
"1458","MD","NULL","3690","0.510373443983","0.5625"
"1459","MD","NULL","3818","0.582278481013","0.598853868195"
"1460","MD","95","23400","0.2","0.228915662651"
"1461","MD","NULL","7474","0.278409090909","0.312354312354"
"1462","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1463","MD","NULL","NULL","0.208333333333","0.222772277228"
"1464","MD","NULL","3520","0.44399185336","0.503773584906"
"1465","MD","NULL","8914","0.104976671851","0.121065375303"
"1466","MD","NULL","3948","0.418518518519","0.475177304965"
"1467","MD","NULL","43440","0.14381270903","PrivacySuppressed"
"1468","MD","NULL","14263","0.407580952381","0.441092394079"
"1469","MD","NULL","3616","0.477824267782","0.53591954023"
"1470","MD","NULL","3643","0.465937762826","0.52347083926"
"1471","MD","NULL","37960","0.107344632768","0.166666666667"
"1472","MD","NULL","3888","0.413811563169","0.451530612245"
"1473","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1474","MD","NULL","52170","0.069719042664","0.133928571429"
"1475","MD","NULL","NULL","0.288329519451","0.3515625"
"1476","MD","30","47560","0.025423728814","PrivacySuppressed"
"1477","MD","NULL","7296","0.362749397062","0.392392589673"
"1478","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1479","MD","NULL","11518","0.107073643411","0.115168539326"
"1480","MD","NULL","10399","0.101307966706","0.12104283054"
"1481","MD","NULL","46990","0.127906976744","0.176470588235"
"1482","MD","NULL","8042","0.21935483871","0.260180995475"
"1483","MD","NULL","NULL","0.304281345566","0.319620253165"
"1484","MD","NULL","NULL","0.3","PrivacySuppressed"
"1485","MD","NULL","4974","0.467934542238","0.497447978013"
"1486","MD","NULL","7766","0.255639097744","0.261111111111"
"1487","MD","30","40550","0.087719298246","0.15873015873"
"1488","MD","80","11900","PrivacySuppressed","PrivacySuppressed"
"1489","MD","NULL","NULL","0.372151898734","0.406451612903"
"1490","MD","30","36070","0.124542124542","0.108527131783"
"1491","MD","NULL","3770","0.490343995172","0.512770137525"
"1492","MD","NULL","NULL","0.35162601626","0.366504854369"
"1493","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1494","MD","NULL","NULL","0.521126760563","PrivacySuppressed"
"1495","MD","NULL","9582","0.095776323617","0.130653266332"
"1496","MD","NULL","14496","0.059561128527","PrivacySuppressed"
"1497","MD","NULL","51795","0.103092783505","PrivacySuppressed"
"1498","MD","NULL","NULL","0.168874172185","0.186602870813"
"1499","MD","NULL","9694","0.076390669059","0.107400722022"
"1500","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1501","MD","NULL","NULL","NULL","NULL"
"1502","MD","NULL","35490","0.110730593607","0.12"
"1503","MD","NULL","44820","0.083941605839","PrivacySuppressed"
"1504","MD","NULL","41800","0.104060913706","0.149425287356"
"1505","MD","NULL","3000","0.560572687225","0.596314907873"
"1506","MA","NULL","38850","PrivacySuppressed","PrivacySuppressed"
"1507","MA","NULL","12040","0.344978165939","0.356435643564"
"1508","MA","NULL","34470","0.16592920354","0.216666666667"
"1509","MA","NULL","54310","0.077981651376","PrivacySuppressed"
"1510","MA","52","NULL","PrivacySuppressed","PrivacySuppressed"
"1511","MA","30","37130","0.119453924915","0.188235294118"
"1512","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1513","MA","30","39598","0.082872928177","0.164705882353"
"1514","MA","NULL","49664","0.040816326531","PrivacySuppressed"
"1515","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1516","MA","54","12600","PrivacySuppressed","PrivacySuppressed"
"1517","MA","NULL","33557","0.195578231293","0.242857142857"
"1518","MA","NULL","22320","0.235294117647","0.216589861751"
"1519","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1520","MA","NULL","38250","0.185855263158","0.232876712329"
"1521","MA","NULL","48000","0.040310077519","PrivacySuppressed"
"1522","MA","NULL","42750","0.308612440191","0.339366515837"
"1523","MA","NULL","5212","0.506616257089","0.524390243902"
"1524","MA","NULL","NULL","0.343316289262","0.378277153558"
"1525","MA","NULL","21174","0.254901960784","PrivacySuppressed"
"1526","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1527","MA","30","53346","0.028520499109","PrivacySuppressed"
"1528","MA","NULL","52082","0.046868846002","0.060362173038"
"1529","MA","NULL","53537","0.048442906574","PrivacySuppressed"
"1530","MA","NULL","10012","0.126039933444","0.166028097063"
"1531","MA","NULL","4656","0.503212851406","0.533025099075"
"1532","MA","NULL","NULL","0.183673469388","PrivacySuppressed"
"1533","MA","NULL","4224","0.501932633904","0.515590200445"
"1534","MA","NULL","14940","0.359872611465","0.355769230769"
"1535","MA","NULL","4536","0.480153649168","0.515463917526"
"1536","MA","NULL","NULL","0.147286821705","PrivacySuppressed"
"1537","MA","30","36103","0.137931034483","0.140449438202"
"1538","MA","NULL","44400","0.092731829574","PrivacySuppressed"
"1539","MA","NULL","NULL","NULL","NULL"
"1540","MA","NULL","38936","0.084","0.097826086957"
"1541","MA","NULL","NULL","0.233052944087","0.257191201354"
"1542","MA","NULL","38090","0.144186046512","0.210144927536"
"1543","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1544","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1545","MA","59","31780","0.178723404255","0.20652173913"
"1546","MA","NULL","44832","0.060794044665","PrivacySuppressed"
"1547","MA","30","38844","0.048523206751","PrivacySuppressed"
"1548","MA","NULL","32154","0.055634807418","PrivacySuppressed"
"1549","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1550","MA","NULL","30499","0.294466403162","0.314960629921"
"1551","MA","NULL","10155","0.146853146853","0.171686746988"
"1552","MA","NULL","9920","0.13155473781","0.166144200627"
"1553","MA","NULL","17450","0.315018315018","0.314917127072"
"1554","MA","42","36740","0.072289156627","PrivacySuppressed"
"1555","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1556","MA","NULL","5450","0.462427745665","0.525679758308"
"1557","MA","NULL","51608","0.19014084507","0.283582089552"
"1558","MA","NULL","48949","0.143129770992","0.210743801653"
"1559","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1560","MA","91","22490","PrivacySuppressed","PrivacySuppressed"
"1561","MA","30","50630","0.023655913978","PrivacySuppressed"
"1562","MA","NULL","4662","0.49603960396","0.542084942085"
"1563","MA","NULL","34600","0.086134453782","0.130434782609"
"1564","MA","30","27655","0.179487179487","PrivacySuppressed"
"1565","MA","NULL","26675","0.161504424779","0.214876033058"
"1566","MA","NULL","40780","0.119680851064","PrivacySuppressed"
"1567","MA","NULL","NULL","0.36","PrivacySuppressed"
"1568","MA","NULL","14800","0.091672263264","0.12192513369"
"1569","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1570","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1571","MA","NULL","15411","0.071297616623","0.101970865467"
"1572","MA","NULL","13828","0.181467181467","0.189445196211"
"1573","MA","NULL","5088","0.464356435644","0.478991596639"
"1574","MA","NULL","32590","0.044103547459","0.047619047619"
"1575","MA","NULL","12700","0.150273224044","0.147826086957"
"1576","MA","NULL","49892","0.081885856079","PrivacySuppressed"
"1577","MA","NULL","8398","0.057142857143","PrivacySuppressed"
"1578","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1579","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1580","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1581","MA","NULL","4680","0.471679197995","0.512641673932"
"1582","MA","30","40190","0.061712846348","0.089552238806"
"1583","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1584","MA","NULL","4802","0.465267366317","0.500877192982"
"1585","MA","NULL","32000","0.191304347826","PrivacySuppressed"
"1586","MA","NULL","47940","0.037463976945","PrivacySuppressed"
"1587","MA","NULL","35720","0.13981042654","0.145038167939"
"1588","MA","NULL","5428","0.483490566038","0.532467532468"
"1589","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1590","MA","NULL","46930","PrivacySuppressed","PrivacySuppressed"
"1591","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1592","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1593","MA","NULL","24200","PrivacySuppressed","PrivacySuppressed"
"1594","MA","NULL","34470","0.217532467532","0.251798561151"
"1595","MA","NULL","34000","0.117359413203","0.171717171717"
"1596","MA","NULL","10135","0.125799573561","0.152542372881"
"1597","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1598","MA","NULL","4944","0.477851605759","0.502194907814"
"1599","MA","NULL","49497","0.071368948247","0.125475285171"
"1600","MA","NULL","4992","0.512342292924","0.544154751892"
"1601","MA","30","34578","0.083720930233","0.105882352941"
"1602","MA","NULL","30860","0.253846153846","0.328358208955"
"1603","MA","30","NULL","NULL","NULL"
"1604","MA","NULL","6306","0.320862396956","0.336"
"1605","MA","NULL","5538","0.48224852071","0.517556179775"
"1606","MA","30","39820","0.095238095238","PrivacySuppressed"
"1607","MA","NULL","4424","0.412422360248","0.423192771084"
"1608","MA","30","NULL","NULL","NULL"
"1609","MA","NULL","10278","0.16265060241","0.174486803519"
"1610","MA","NULL","NULL","0.330541237113","0.360908353609"
"1611","MA","NULL","39600","0.033149171271","PrivacySuppressed"
"1612","MA","NULL","53418","0.159420289855","PrivacySuppressed"
"1613","MA","NULL","50044","0.053012048193","PrivacySuppressed"
"1614","MA","NULL","NULL","0.174418604651","PrivacySuppressed"
"1615","MA","NULL","36535","0.17046580773","0.263305322129"
"1616","MA","NULL","6066","0.488153998026","0.536548605878"
"1617","MA","NULL","13571","0.141489361702","0.154422788606"
"1618","MA","30","41300","0.042635658915","PrivacySuppressed"
"1619","MA","NULL","37270","0.102434077079","0.155172413793"
"1620","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1621","MA","NULL","54318","0.109477124183","0.14598540146"
"1622","MA","NULL","51148","0.036184210526","PrivacySuppressed"
"1623","MA","NULL","34977","0.131712259372","0.186274509804"
"1624","MA","NULL","35740","0.075520833333","0.121621621622"
"1625","MA","NULL","9715","0.10290237467","0.124401913876"
"1626","MA","NULL","50850","0.071428571429","PrivacySuppressed"
"1627","MA","NULL","36350","NULL","NULL"
"1628","MA","NULL","53550","0.046218487395","PrivacySuppressed"
"1629","MA","NULL","48628","0.032258064516","PrivacySuppressed"
"1630","MA","NULL","9532","0.17429022082","0.2040302267"
"1631","MI","71","36010","0.14453125","0.203007518797"
"1632","MI","71","43050","0.06711409396","PrivacySuppressed"
"1633","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1634","MI","NULL","NULL","0.313131313131","PrivacySuppressed"
"1635","MI","66","38768","0.091922005571","0.144927536232"
"1636","MI","NULL","4410","0.506203473945","0.545081967213"
"1637","MI","95","28436","0.111913357401","PrivacySuppressed"
"1638","MI","30","31244","0.130790190736","0.173913043478"
"1639","MI","NULL","9360","0.498398169336","0.534039877852"
"1640","MI","NULL","4638","0.484536082474","0.559870550162"
"1641","MI","NULL","NULL","0.362068965517","PrivacySuppressed"
"1642","MI","NULL","NULL","0.538461538462","PrivacySuppressed"
"1643","MI","35","33100","0.084745762712","0.137096774194"
"1644","MI","35","NULL","PrivacySuppressed","PrivacySuppressed"
"1645","MI","NULL","13290","0.122807017544","PrivacySuppressed"
"1646","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"1647","MI","NULL","12510","0.139837040299","0.182608695652"
"1648","MI","NULL","3996","0.590754588715","0.636363636364"
"1649","MI","NULL","NULL","0.343316289262","0.378277153558"
"1650","MI","NULL","19700","0.286764705882","PrivacySuppressed"
"1651","MI","68","28420","0.1506740682","0.255319148936"
"1652","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
